1,551,286,111,146,0
2,550,285,111,146,0
3,549,284,111,146,0
4,549,283,111,146,0
5,548,283,111,145,0
6,548,282,110,145,0
7,547,281,111,145,0
8,546,280,111,145,0
9,546,280,110,144,0
10,545,279,111,144,0
11,545,278,110,144,0
12,544,277,111,144,0
13,543,277,111,143,0
14,543,276,110,143,0
15,542,275,111,143,0
16,542,275,110,142,0
17,541,274,110,142,0
18,540,273,111,142,0
19,540,272,110,142,0
20,539,272,110,141,0
21,539,271,110,141,0
22,538,270,110,141,0
23,537,269,111,141,0
24,537,269,110,140,0
25,536,268,110,140,0
26,536,267,110,140,0
27,535,266,110,140,0
28,534,266,110,139,0
29,534,265,110,139,0
30,533,264,110,139,0
31,533,264,110,138,0
32,531,263,110,138,0
33,530,263,110,138,0
34,528,262,111,138,0
35,527,262,111,138,0
36,525,261,112,138,0
37,524,261,111,138,0
38,522,260,112,138,0
39,521,260,112,138,0
40,519,260,113,137,0
41,518,259,113,138,0
42,516,259,113,137,0
43,515,258,113,138,0
44,513,258,114,137,0
45,512,257,114,138,0
46,510,257,115,137,0
47,509,257,114,137,0
48,507,256,115,137,0
49,506,256,115,137,0
50,504,255,116,137,0
51,503,255,116,137,0
52,501,254,116,137,0
53,500,254,116,137,0
54,498,254,117,136,0
55,497,253,117,137,0
56,495,253,118,136,0
57,494,252,117,137,0
58,492,252,118,136,0
59,491,251,118,137,0
60,489,251,119,136,0
61,488,251,119,136,0
62,487,251,119,136,0
63,487,252,119,135,0
64,486,252,119,136,0
65,486,253,119,135,0
66,486,253,119,136,0
67,485,254,119,135,0
68,485,254,119,136,0
69,485,255,119,135,0
70,484,255,119,136,0
71,484,256,119,135,0
72,483,256,119,136,0
73,483,257,119,135,0
74,483,257,119,136,0
75,482,258,119,135,0
76,482,258,119,136,0
77,482,259,119,135,0
78,481,259,119,135,0
79,481,260,119,135,0
80,481,260,119,135,0
81,480,261,119,135,0
82,480,261,119,135,0
83,479,262,119,135,0
84,479,262,119,135,0
85,479,263,119,135,0
86,478,263,119,135,0
87,478,264,119,135,0
88,478,264,119,135,0
89,477,265,119,135,0
90,477,265,119,135,0
91,477,266,119,135,0
92,476,265,119,135,0
93,476,265,119,135,0
94,476,265,119,135,0
95,476,265,119,135,0
96,475,265,119,135,0
97,475,265,119,135,0
98,475,265,119,135,0
99,475,265,119,135,0
100,474,265,119,135,0
101,474,265,119,135,0
102,474,264,119,135,0
103,474,264,119,135,0
104,473,264,119,135,0
105,473,264,119,135,0
106,473,264,119,135,0
107,473,264,119,135,0
108,473,264,119,135,0
109,472,264,119,135,0
110,472,264,119,135,0
111,472,264,119,135,0
112,472,263,119,135,0
113,471,263,119,135,0
114,471,263,119,135,0
115,471,263,119,135,0
116,471,263,119,135,0
117,470,263,119,135,0
118,470,263,119,135,0
119,470,263,119,135,0
120,470,263,119,135,0
121,470,263,119,135,0
122,470,262,119,135,0
123,470,261,119,135,0
124,471,261,118,134,0
125,471,260,118,134,0
126,472,260,117,133,0
127,472,259,117,133,0
128,472,258,117,133,0
129,473,258,117,133,0
130,473,257,117,133,0
131,474,257,116,132,0
132,474,256,116,132,0
133,474,255,116,132,0
134,475,255,115,131,0
135,475,254,115,131,0
136,476,254,115,131,0
137,476,253,115,131,0
138,476,252,115,131,0
139,477,252,114,130,0
140,477,251,114,130,0
141,478,251,113,129,0
142,478,250,113,129,0
143,478,249,113,129,0
144,479,249,113,129,0
145,479,248,113,129,0
146,480,248,112,128,0
147,480,247,112,128,0
148,480,246,112,128,0
149,481,246,111,127,0
150,481,245,111,127,0
151,482,245,111,127,0
152,483,244,110,127,0
153,484,244,110,127,0
154,485,244,110,127,0
155,486,244,110,127,0
156,487,244,110,127,0
157,488,244,109,126,0
158,489,244,109,126,0
159,490,244,109,126,0
160,492,243,108,127,0
161,493,243,108,127,0
162,494,243,108,127,0
163,495,243,107,126,0
164,496,243,107,126,0
165,497,243,107,126,0
166,498,243,107,126,0
167,499,243,107,126,0
168,501,243,106,126,0
169,500,243,106,126,0
170,499,244,106,126,0
171,499,244,105,126,0
172,498,245,105,126,0
173,497,245,105,126,0
174,497,246,104,126,0
175,496,246,104,126,0
176,496,247,103,126,0
177,495,247,103,126,0
178,494,248,103,126,0
179,494,248,102,126,0
180,493,249,102,126,0
181,493,250,102,126,0
182,493,250,102,126,0
183,493,250,102,126,0
184,493,250,102,126,0
185,493,251,102,126,0
186,493,251,102,126,0
187,493,251,102,126,0
188,493,251,102,126,0
189,494,252,102,126,0
190,494,252,102,126,0
191,494,252,102,126,0
192,494,252,102,126,0
193,494,253,102,126,0
194,494,253,102,126,0
195,494,253,102,126,0
196,494,253,102,126,0
197,495,254,102,126,0
198,495,254,102,126,0
199,495,254,102,126,0
200,495,254,102,126,0
201,495,255,102,126,0
202,495,255,102,126,0
203,495,255,102,126,0
204,495,255,102,126,0
205,496,256,102,126,0
206,496,256,102,126,0
207,496,256,102,126,0
208,496,256,102,126,0
209,496,257,102,126,0
210,496,257,102,126,0
211,496,257,102,126,0
212,497,258,102,126,0
213,498,257,101,126,0
214,499,257,100,126,0
215,500,256,99,126,0
216,501,256,98,126,0
217,502,256,97,125,0
218,503,255,96,126,0
219,504,255,95,126,0
220,505,255,95,125,0
221,506,254,94,126,0
222,507,254,93,125,0
223,508,254,92,125,0
224,509,253,91,126,0
225,510,253,90,125,0
226,511,253,89,125,0
227,513,252,88,125,0
228,514,252,87,125,0
229,515,252,86,124,0
230,516,251,85,125,0
231,517,251,84,125,0
232,518,251,83,124,0
233,519,250,82,125,0
234,520,250,82,124,0
235,521,250,81,124,0
236,522,249,80,125,0
237,523,249,79,124,0
238,524,249,78,124,0
239,525,248,77,124,0
240,526,248,76,124,0
