1,767,383,75,175,0
2,767,382,75,175,0
3,767,382,75,175,0
4,767,382,75,175,0
5,767,382,75,175,0
6,767,382,75,175,0
7,767,382,75,175,0
8,767,382,75,174,0
9,767,382,75,174,0
10,767,382,75,174,0
11,767,382,75,174,0
12,767,382,75,174,0
13,767,382,75,174,0
14,767,382,75,173,0
15,767,382,75,173,0
16,767,381,75,174,0
17,767,381,75,174,0
18,767,381,75,174,0
19,767,381,75,174,0
20,767,381,75,173,0
21,767,381,75,173,0
22,767,381,75,173,0
23,767,381,75,173,0
24,767,381,75,173,0
25,767,381,75,173,0
26,767,381,75,173,0
27,767,381,75,172,0
28,767,381,75,172,0
29,767,381,75,172,0
30,767,381,75,172,0
31,767,380,75,173,0
32,767,380,75,173,0
33,767,380,75,172,0
34,767,380,75,172,0
35,767,380,75,172,0
36,767,380,75,172,0
37,767,380,75,172,0
38,767,380,75,172,0
39,767,380,75,171,0
40,767,380,75,171,0
41,767,380,75,171,0
42,767,380,75,171,0
43,767,380,75,171,0
44,767,380,75,171,0
45,767,380,75,171,0
46,766,380,75,171,0
47,766,380,75,171,0
48,766,380,75,171,0
49,765,380,75,171,0
50,765,380,75,171,0
51,765,380,75,171,0
52,765,380,75,171,0
53,764,380,75,171,0
54,764,380,75,171,0
55,764,380,75,171,0
56,764,380,75,171,0
57,763,381,75,171,0
58,763,381,75,171,0
59,763,381,75,171,0
60,763,381,75,171,0
61,762,381,75,171,0
62,762,381,75,171,0
63,762,381,75,171,0
64,762,381,75,171,0
65,761,381,75,171,0
66,761,381,75,171,0
67,761,381,75,171,0
68,761,382,75,171,0
69,760,381,75,171,0
70,760,381,75,171,0
71,759,381,75,171,0
72,759,381,75,171,0
73,759,381,75,171,0
74,758,381,75,171,0
75,758,380,75,171,0
76,758,380,75,171,0
77,757,380,75,171,0
78,757,380,75,171,0
79,756,380,75,171,0
80,756,380,75,171,0
81,756,379,75,171,0
82,755,379,75,171,0
83,755,379,75,171,0
84,755,379,75,171,0
85,754,379,75,171,0
86,754,379,75,171,0
87,754,379,75,171,0
88,753,379,75,171,0
89,753,379,75,171,0
90,753,380,75,171,0
91,752,380,75,171,0
92,752,381,75,171,0
93,752,381,75,171,0
94,752,382,75,171,0
95,751,382,75,171,0
96,751,382,75,171,0
97,751,383,75,171,0
98,750,383,75,171,0
99,750,384,75,171,0
100,750,384,75,171,0
101,750,385,75,171,0
102,749,385,75,170,0
103,748,385,75,170,0
104,747,385,75,169,0
105,746,385,75,169,0
106,745,385,75,168,0
107,745,385,74,168,0
108,744,385,74,167,0
109,743,385,74,167,0
110,742,385,75,166,0
111,741,385,75,166,0
112,740,385,75,165,0
113,740,385,74,165,0
114,739,385,74,164,0
115,738,385,74,164,0
116,737,385,74,163,0
117,736,385,74,163,0
118,736,385,74,163,0
119,734,385,74,163,0
120,732,385,74,163,0
121,731,385,73,163,0
122,729,385,73,163,0
123,728,385,72,163,0
124,726,385,72,163,0
125,724,385,72,163,0
126,723,385,71,163,0
127,721,385,71,163,0
128,720,386,71,162,0
129,718,385,71,162,0
130,717,385,71,162,0
131,716,385,71,162,0
132,714,385,71,162,0
133,713,385,71,162,0
134,712,385,71,162,0
135,710,385,71,162,0
136,709,385,71,162,0
137,708,385,71,162,0
138,707,385,71,162,0
139,706,384,71,162,0
140,706,384,71,162,0
141,705,384,71,162,0
142,705,384,71,162,0
143,704,384,71,162,0
144,704,383,71,163,0
145,703,383,71,163,0
146,703,383,71,163,0
147,702,383,71,163,0
148,702,383,71,163,0
149,703,383,71,163,0
150,704,383,71,163,0
151,705,384,71,163,0
152,707,384,71,163,0
153,708,385,71,163,0
154,709,385,71,163,0
155,711,385,71,163,0
156,712,386,71,163,0
157,713,386,71,163,0
158,715,387,71,163,0
159,716,387,71,163,0
160,718,387,71,163,0
161,720,387,71,163,0
162,722,387,71,163,0
163,724,387,71,163,0
164,725,387,71,163,0
165,727,387,71,163,0
166,729,387,71,163,0
167,731,387,71,163,0
168,733,387,71,163,0
169,733,386,71,163,0
170,734,386,71,163,0
171,735,386,71,163,0
172,736,386,71,163,0
173,737,386,71,163,0
174,737,386,71,163,0
175,738,386,71,163,0
176,739,386,71,163,0
177,740,386,71,163,0
178,741,386,71,163,0
179,742,386,71,163,0
180,743,386,71,163,0
181,744,387,71,163,0
182,745,387,71,163,0
183,746,388,71,163,0
184,747,388,71,163,0
185,748,388,71,163,0
186,749,389,71,163,0
187,750,389,71,163,0
188,751,390,71,163,0
189,753,390,71,163,0
190,755,390,71,163,0
191,757,391,71,163,0
192,759,391,71,163,0
193,762,392,71,163,0
194,764,392,71,163,0
195,766,392,71,163,0
196,768,393,71,163,0
197,770,393,71,163,0
198,773,394,71,163,0
199,775,393,71,163,0
200,778,393,71,163,0
201,780,393,71,163,0
202,783,393,71,163,0
203,785,393,71,163,0
204,788,392,71,163,0
205,790,392,71,163,0
206,793,392,71,163,0
207,795,392,71,163,0
208,798,392,71,163,0
209,799,392,71,163,0
210,800,392,71,163,0
211,802,392,71,163,0
212,803,392,71,163,0
213,805,392,71,163,0
214,806,392,71,163,0
215,807,392,71,163,0
216,809,392,71,163,0
217,810,392,71,163,0
218,812,392,71,163,0
219,812,391,71,163,0
220,812,390,71,163,0
221,812,390,71,163,0
222,812,389,71,163,0
223,813,389,71,163,0
224,813,388,71,163,0
225,813,387,71,163,0
226,813,387,71,163,0
227,813,386,71,163,0
228,814,386,71,163,0
229,812,386,71,163,0
230,811,386,71,163,0
231,810,386,71,163,0
232,809,387,71,163,0
233,808,387,71,163,0
234,807,387,71,163,0
235,806,388,71,163,0
236,805,388,71,163,0
237,804,388,71,163,0
238,803,389,71,163,0
239,800,389,71,163,0
240,797,389,71,163,0
241,794,390,71,163,0
242,791,390,71,163,0
243,788,391,71,163,0
244,785,391,71,163,0
245,782,391,71,163,0
246,779,392,71,163,0
247,776,392,71,163,0
248,774,393,71,163,0
249,772,392,71,163,0
250,770,392,71,163,0
251,769,392,71,163,0
252,767,392,71,163,0
253,766,392,71,163,0
254,764,392,71,163,0
255,762,392,71,163,0
256,761,392,71,163,0
257,759,392,71,163,0
258,758,392,71,163,0
259,756,391,71,163,0
260,755,390,71,163,0
261,753,389,71,163,0
262,752,389,71,163,0
263,750,388,71,163,0
264,749,387,71,163,0
265,747,387,71,163,0
266,746,386,71,163,0
267,744,385,71,163,0
268,743,385,71,163,0
269,742,385,71,163,0
270,741,385,71,163,0
271,740,385,71,163,0
272,739,385,71,163,0
273,738,386,71,163,0
274,737,386,71,163,0
275,736,386,71,163,0
276,735,386,71,163,0
277,734,386,71,163,0
278,734,387,71,163,0
279,732,387,71,163,0
280,731,387,71,163,0
281,729,387,71,163,0
282,728,387,71,163,0
283,726,387,71,163,0
284,725,387,71,163,0
285,723,387,71,163,0
286,722,387,71,163,0
287,720,387,71,163,0
288,719,388,71,163,0
289,718,387,71,163,0
290,718,387,71,163,0
291,717,386,71,163,0
292,717,386,71,163,0
293,717,386,71,163,0
294,716,385,71,163,0
295,716,385,71,163,0
296,715,384,71,163,0
297,715,384,71,163,0
298,715,384,71,163,0
299,715,384,71,163,0
300,715,384,71,163,0
301,716,384,71,163,0
302,716,385,71,163,0
303,717,385,71,163,0
304,717,385,71,163,0
305,717,386,71,163,0
306,718,386,71,163,0
307,718,386,71,163,0
308,719,387,71,163,0
309,721,387,71,163,0
310,723,387,71,163,0
311,725,387,71,163,0
312,727,387,71,163,0
313,729,388,71,163,0
314,731,388,71,163,0
315,733,388,71,163,0
316,735,388,71,163,0
317,737,388,71,163,0
318,739,389,71,163,0
319,739,389,71,163,0
320,740,389,71,163,0
321,741,389,71,163,0
322,742,389,71,163,0
323,743,389,71,163,0
324,744,389,71,163,0
325,745,389,71,163,0
326,746,389,71,163,0
327,747,389,71,163,0
328,748,389,71,163,0
329,749,389,71,163,0
330,751,389,71,163,0
331,752,389,71,163,0
332,754,389,71,163,0
333,755,389,71,163,0
334,757,389,71,163,0
335,758,389,71,163,0
336,760,389,71,163,0
337,761,389,71,163,0
338,763,389,71,163,0
339,763,389,71,163,0
340,764,389,71,163,0
341,764,389,71,163,0
342,765,389,71,163,0
343,766,390,71,163,0
344,766,390,71,163,0
345,767,390,71,163,0
346,767,390,71,163,0
347,768,390,71,163,0
348,769,391,71,163,0
349,771,390,71,163,0
350,773,390,71,163,0
351,776,389,71,163,0
352,778,389,71,163,0
353,781,389,71,163,0
354,783,388,71,163,0
355,785,388,71,163,0
356,788,387,71,163,0
357,790,387,71,163,0
358,793,387,71,163,0
359,793,387,71,163,0
360,794,388,71,163,0
361,795,388,71,163,0
362,796,389,71,163,0
363,797,389,71,163,0
364,797,390,71,163,0
365,798,390,71,163,0
366,799,391,71,163,0
367,800,391,71,163,0
368,801,392,71,163,0
369,799,391,71,163,0
370,798,390,71,163,0
371,797,389,71,163,0
372,796,388,71,163,0
373,795,388,71,163,0
374,793,387,71,163,0
375,792,386,71,163,0
376,791,385,71,163,0
377,790,384,71,163,0
378,789,384,71,163,0
379,788,384,71,163,0
380,787,384,71,163,0
381,786,385,71,163,0
382,786,385,71,163,0
383,785,386,71,163,0
384,784,386,71,163,0
385,784,386,71,163,0
386,783,387,71,163,0
387,782,387,71,163,0
388,782,388,71,163,0
389,779,388,71,163,0
390,777,388,71,163,0
391,774,388,71,163,0
392,772,388,71,163,0
393,770,388,71,163,0
